1	154	111
2	31	159
3	12	682
4	66	827
5	34	898
6	74	921
7	111	941
8	38	1638
9	27	1696
10	41	1707
11	102	1739
12	59	1800
13	23	1809
14	65	1840
15	16	1866
16	80	1873
17	3	1883
18	57	2451
19	70	2826
20	7	2863
21	13	2866
22	36	2921
23	108	2922
24	5	2941
25	92	2944.01
26	5	2964
27	122	2973
28	37	2978
29	79	2986
30	10	2988.01
31	100	2996
32	129	3013
33	78	3032
34	45	5537
35	4	5875
36	32	5876
37	51	5936
38	61	5966
39	15	6008
40	21	6099
41	109	6236
42	31	6301
43	40	6312
44	25	6362
45	115	6370
46	44	6378
47	32	6399
48	38	6417
49	15	6423
50	140	6467
51	9	6472
52	131	6491
53	47	6499
54	59	6503
55	127	6524
56	59	6543
57	12	6558
58	63	6613
59	104	6623
60	52	6655
61	14	6667
62	67	6668
63	6	6739
64	95	6756
65	1	6763
66	21	94.01
67	1	134
68	22	400
69	37	466
70	1	470
71	16	483
72	33	998
73	30	999
74	33	1025
75	34	1047
76	12	1049
77	11	1052
78	65	1053
79	43	1055
80	16	1060
81	22	1077.01
82	26	1088
83	8	1557
84	46	1648
85	42	1712.01
86	55	1713
87	58	1736
88	16	1780
89	58	1787
90	55	1789
91	76	1852
92	74	1856
93	45	1863
94	38	1866
95	35	1868
96	45	1878
97	51	1885
98	26	1900
99	47	1902
100	41	1904
101	4	1905
102	40	2904
103	38	3226
104	12	3307
105	37	3499
106	35	3662
107	14	3717
108	46	3737
109	41	3766
110	42	3788
111	36	3793
112	35	3808
113	31	3845
114	78	3952
115	47	3960
116	56	4038
117	58	4077
118	15	4080
119	23	4111
120	9	4128
121	46	4145
122	31	4159
123	27	4160
124	46	4167
125	35	4176
126	41	4193
127	14	4206
128	64	4211
129	18	4213
130	32	4231
131	61	4234
132	14	4237
133	82	4248
134	30	4267
135	36	4286
136	61	64
137	38	542
138	2	744
139	65	745
140	59	759
141	48	1110
142	34	1139
143	8	1173
144	43	1231
145	47	1295
146	77	1345
147	48	1357
148	71	1365
149	63	2133
150	1	2156
151	4	2161
152	26	2162
153	7	2172
154	94	2232
155	57	2272
156	13	2353
157	58	2373
158	38	2389
159	49	2489
160	48	2497
161	43	4250
162	76	4817
163	74	4880
164	17	4917
165	3	4922
166	29	4938
167	20	5166
168	98	5170
169	77	5237
170	70	5254
171	65	5258
172	79	5282
173	63	5289
174	35	5358
175	16	5392
176	25	5414
177	50	5479
178	38	5502
179	36	5555
180	40	5571
181	49	5576
182	61	5659
183	24	5662
184	77	5675
185	63	5707
186	1	3.01
187	18	106
188	12	237
189	7	247
190	7	271
191	1	278
192	23	296
193	20	735
194	19	750
195	15	786
196	37	815
197	38	839
198	20	845
199	10	874
200	19	875
201	1	886
202	48	897
203	17	898
204	15	924
205	29	1360
206	17	1423
207	55	1511
208	11	1538
209	54	1544
210	21	1546
211	39	1558
212	7	1572
213	50	1601
214	37	1623
215	25	1624
216	49	1627
217	62	1676
218	28	1690
219	74	1696
220	10	1698
221	75	1706
222	29	1714
223	51	1724
224	46	1728.01
225	17	1733
226	60	3761
227	29	4236
228	34	4263
229	70	4276
230	59	4312
231	8	4322
232	43	4323
233	33	4327
234	8	4346
235	22	4356
236	12	4375
237	38	4390
238	30	4402
239	63	4408
240	47	4412
241	37	4414
242	107	4432
243	49	4435
244	55	4453
245	38	4462
246	61	4464
247	38	4487
248	29	4503
249	63	4508
250	53	4510
251	80	4523
252	65	4531
253	67	4535
254	4	4536
255	71	4537
256	63	4545
257	89	4579
258	89	4582
259	87	4587
260	17	4601
