253	35	1035
254	22	1039
255	21	1046
256	15	1057
257	9	1061
258	30	1075
259	39	1100
260	5	1117
261	7	1151
262	1	1169
263	28	1317
264	14	1388
265	31	1408
266	26	1460
267	23	1491
268	27	1513
269	5	1533
270	38	1578
271	1	2261
272	7	2447
273	33	2561
274	39	2758
275	12	2922
276	10	2934
277	41	2951
278	22	2968
279	19	2972
280	11	3017
281	23	3078
282	35	3082
283	36	3092
284	29	3094
285	39	3099
286	45	3183
287	43	3245
288	14	3249
289	35	3257
290	7	3259
291	46	3280
292	62	3295
293	42	3304
294	12	3331
295	8	3335
296	5	3349
297	41	3350
298	30	3364
299	32	3375
300	24	3394
301	42	3435
302	8	3489
303	41	3536
304	7	3632
305	69	3645
306	6	3673
307	67	3697
308	47	3739
309	6	3816
310	24	3820
311	26	3883
312	11	3905
313	10	3917
314	51	3929
315	13	3949
316	22	3985
317	32	4007
318	3	7
319	2	18
320	2	19
321	2	22
322	1	23
323	1	26
324	2	26
325	1	34
326	3	38
327	3	40
328	1	46
329	3	46
330	2	48
331	3	48
332	2	52
333	2	52
334	3	54
335	2	61
336	5	68
337	2	70
338	1	71
339	3	73
340	3	75
341	5	76
342	3	77
343	2	78
344	2	80
345	2	87
346	3	106
347	3	110
348	3	112
349	2	112
350	2	113
351	2	125
352	2	127
353	3	128
354	1	131
355	2	134
356	1	136
357	3	138
358	1	147
359	2	152
360	2	152
361	3	158
362	2	159
363	1	161
364	3	166
365	3	167
366	2	171
367	4	200
368	6	204
369	6	228
370	6	233
371	6	234
372	4	251
373	4	252
374	1	6681
375	6	13
376	6	19
377	1	29
378	3	29
379	1	34
380	1	40
381	1	67
382	3	76
383	1	82
384	3	97
385	4	102
386	9	103
387	2	107
388	3	124
389	3	134
390	1	137
391	2	147
392	2	147.02
393	4	153
394	2	158
395	2	167
396	14	172
397	8	183
398	1	184
399	5	192
400	8	194
401	7	206
402	7	207
403	1	211
404	2	216
405	1	236
406	6	238
407	18	245
408	8	246
409	3	247
410	7	249
411	11	253
412	9	257
413	9	259
414	14	274
415	9	281
416	7	290
417	7	292
418	13	304
419	2	309
420	14	311
421	11	324
422	7	328
423	11	336
424	9	350
425	7	350
426	18	352
427	11	354
428	5	357
429	2	361
430	8	375
431	10	387
432	11	404
433	9	407
434	4	415
435	1	417
436	8	417
437	6	430
438	1	431
439	5	434
440	12	440
441	5	443
442	20	454
443	1	462
444	1	472
445	17	473
446	20	493
447	22	498
448	3	501
449	1	504
450	16	508
451	13	515
452	12	533
453	8	537
454	10	546
455	4	547
456	8	550
457	4	551
458	7	565
459	9	571
460	10	584
461	15	590
462	9	596
463	1	597
464	10	604
465	1	608
466	10	611
467	6	636
468	13	651
469	12	683
470	1	707
471	12	736
472	5	750
473	15	812
474	11	838
475	3	845
476	11	882
477	4	897
478	3	905
479	1	932
480	15	937
481	15	976
482	8	978
483	9	979
484	12	989
485	11	992
486	12	998
487	21	1002
488	15	1006
489	8	1011
490	18	1018
491	10	1050
492	3	1061
493	6	1073
494	5	61
495	66	530
496	7	545
497	86	648
498	42	671
499	47	737
500	24	869
501	6	1031
502	70	1042
503	5	1085
504	7	1139
505	3	1191
506	29	1192
507	62	1301
508	15	1334
509	46	1340
510	8	1352
511	1	1411
512	98	1433
513	66	1439
514	9	1465
515	5	1495
516	4	1517
517	8	1566
518	2	1621
519	41	1679
520	7	1735
521	44	1741
522	7	1761
523	45	1808
524	22	1839
525	1	1920
526	6	2166
527	5	2649
528	5	2687
529	8	2931
530	4	3067
531	10	3200
532	52	3253
533	6	3303
534	61	3310
535	15	3392
536	1	3408
537	3	3411
538	4	3418
539	12	3498
540	30	3588
541	44	3602
542	12	3617
543	26	3630
544	4	3688
545	36	3693
546	61	3752
547	11	3769
548	18	3783
549	24	3852
550	54	3884
551	8	337
552	21	390
553	25	533
554	10	638
555	2	716
556	1	773
557	10	786
558	4	807
559	5	829
560	11	848
561	29	862
562	2	882
563	10	922
564	13	957
565	36	1077
566	9	1095
567	3	1161
568	2	1322
569	11	1585
570	7	1713
571	2	1757
572	8	1806
573	24	1827
574	17	1834
575	6	1872
576	8	1894
577	7	1917
578	5	1958
579	32	1959
580	10	2024
581	5	4
582	13	25
583	31	45
584	6	80
585	1	87
586	1	94
587	1	96
588	8	118
589	1	127
590	1	129
591	1	142
592	1	144
593	12	148
594	8	149
595	1	163
596	1	186
597	11	199
598	1	209
599	4	222
600	13	227
601	4	249
602	27	250
603	7	253
604	1	254
605	10	260
606	17	268
607	8	269
608	12	271
609	7	279
610	29	292
611	2	307
612	1	324
613	7	335
614	4	335
615	2	349
616	3	351
617	5	361
618	6	375
619	19	382
620	1	409
621	5	409
622	12	422
623	1	422
624	23	426
625	14	445
626	3	448
627	16	449
628	2	461
629	21	463
630	9	469
631	13	474
632	11	479
633	2	482
634	2	489
635	14	511
636	9	512
637	2	515
638	15	516
639	16	533
640	4	561
641	23	597
642	5	606
643	24	615
644	29	625
645	19	629.01
646	5	643
647	5	647
648	2	659
649	6	663
650	9	664
651	4	673
652	14	705
653	16	708
654	15	717
655	16	718
656	5	740
657	27	747
658	5	766
659	10	793
660	1	877
661	3	902
662	1	924
663	17	925
664	16	968
665	7	980
666	1	981
667	3	1035
668	2	1039
669	6	1044
670	10	1045
671	13	1052
672	10	1055
673	6	1064
674	1	1071
675	1	1080
676	2	1110
677	10	1118
678	8	1120
679	5	1123
680	7	1126
681	17	1131
682	19	1139
683	17	1154
684	2	1158
685	3	1163
686	5	1164
687	9	1170
688	18	1174
689	9	1176
690	1	1178
691	3	1197
692	15	1214
693	9	1216
694	11	1249
695	19	1388
696	14	1396
697	15	1432
698	2	1460
699	23	1489
700	10	1519
701	20	1525
702	9	1531
703	20	1544
704	7	1549
705	28	1553
706	30	1580
707	21	1601
708	32	1602
709	22	1617
710	6	1632
711	4	1670
712	4	1674
713	15	1682
714	9	1685
715	7	1699
716	15	1716
717	9	1730
718	4	1747
719	4	1762
720	3	1768
721	5	1769
722	6	1770
723	29	1787
724	11	1788
725	18	1798
726	20	1810
727	10	1817
728	4	128
729	34	573
730	56	608
731	45	634
732	41	679
733	57	1059
734	11	1155
735	11	1160
736	52	1179
737	23	1187
738	19	1239
739	49	1315
740	37	1545
741	18	1577
742	23	1662
743	5	1718
744	58	1768
745	7	1799
746	42	1811
747	57	1814
748	57	1832
749	43	1841
750	42	1845
751	22	1877
752	17	1972
753	19	3395
754	27	3443
755	49	3492
756	17	3558
757	30	3656
758	63	3712
759	5	3740
760	29	3821
761	59	3899
762	7	3994
763	27	3996
764	30	4025
765	55	4247
766	5	4256
767	10	4274
768	4	4284
769	77	4285
770	51	4303
771	36	4359
772	9	4425
773	21	4438
774	55	4456
775	47	4465
776	83	4499
777	45	74
778	1	162
779	7	409.01
780	21	594
781	30	732
782	32	789
783	4	1029
784	10	1106
785	24	1318
786	76	1443
787	17	1489
788	24	1546
789	8	1589
790	17	1681
791	7	1872
792	14	1896
793	7	1920
794	23	1957
795	47	1961
796	76	2043
797	53	2062
798	36	2066
799	17	2067
800	8	2181
801	11	2236
802	43	2312
803	9	2329
804	14	2352
805	8	3351
806	42	3799
807	24	4298
808	39	4477
809	71	4485
810	45	4500
811	71	4686
812	19	4689
813	5	4715
814	68	4750
815	13	4753
816	62	4773
817	17	4782
818	28	4812
819	6	4820
820	37	4823
821	24	4826
822	6	4841
823	21	4898
824	14	4976
825	13	5009
826	28	5167
827	24	5199
828	6	5257
829	61	5287
830	30	5313
831	4	217.01
832	27	880
833	44	991
834	1	1146
835	1	1915
836	1	2020
837	1	2067
838	15	2125
839	1	2177
840	13	2305
