185	49	3657
186	171	139
187	167	925.01
188	98	960
189	215	2001
190	206	2025
191	104	2031
192	95	2812
193	64	3048
194	73	3235
195	176	3335
196	213	3354
197	123	6322
198	27	6521
199	153	6645
200	20	7034
201	120	7228
202	27	7535
203	168	7642
204	128	7667
205	84	7739
206	1	5
207	7	38
208	30	53
209	2	97
210	27	107
211	1	119
212	2	121
213	9	137
214	4	141
215	4	152
216	2	162
217	8	190
218	6	198
219	17	524
220	1	538
221	11	550
222	6	606
223	1	626
224	21	654
225	4	655
226	18	667
227	8	669
228	3	679
229	34	700
230	4	716
231	27	721
232	14	729
233	43	736
234	6	739
235	36	745
236	16	757
237	26	781
238	22	783
239	20	1049
240	2	1103
241	19	1219
242	31	1224
243	10	1231
244	29	1232
245	37	1262
246	20	1278
247	6	1288
248	12	1313
249	25	1318
250	19	1328
251	34	1337
252	25	1346
253	44	1347
254	7	1348
255	16	1350.01
256	44	1351
257	40	1354
258	32	1355
259	25	1358
260	25	1359
261	19	1372
262	47	1375
263	26	1376
264	53	1382
265	33	1383
266	27	1385
267	22	1386
268	11	1387
269	16	1398
270	24	1401
271	26	1409
272	27	1410
273	27	2876
274	22	2935
275	34	2984
276	19	3010
277	39	3238
278	29	3255
279	5	3302
280	28	3320
281	22	3402
282	14	3423
283	38	3448
284	32	3527
285	21	3551
286	8	3566
287	14	3585
288	33	3591
289	29	3599
290	18	3628
291	5	3633
292	38	3641
293	23	3644
294	9	3653
295	7	3655
296	46	3660
297	8	3682
298	20	3684
299	20	3686
300	17	3738
301	30	3750
302	45	3757
303	3	3762
304	36	3772
305	49	3780
306	15	3787
307	59	3809
308	20	3812
309	26	3825
310	45	3826
311	47	3827
312	51	3831
313	33	3848
314	30	3848
315	19	3854
316	23	3860
317	76	3864
318	22	3868
319	53	3869
320	27	3873
321	29	3878
322	42	3882
323	6	3904
324	23	3906
325	5	3942
326	13	3945
327	60	3954
328	36	3963
329	29	3978
330	9	3993
331	27	3997
332	37	4011
333	11	4024
334	22	4032
335	30	4033
336	14	4052
337	22	4052
338	19	4057
339	1	4061
340	13	4072
341	6	6
342	6	15
343	4	58
344	4	63
345	6	71
346	6	78
347	5	83
348	5	84
349	5	88
350	9	90
351	6	93
352	4	105
353	4	112
354	5	115
355	6	120
356	6	121
357	4	125
358	5	128
359	6	129
360	6	132
361	7	138
362	6	140
363	6	142
364	7	144
365	6	145
366	6	152
367	6	157
368	6	162
369	3	164
370	6	166
371	5	170
372	6	174
373	6	176
374	4	183
375	6	196
376	4	197
377	10	201
378	8	202
379	6	261
380	7	262
381	6	268
382	6	282
383	1	284
384	5	294
385	5	300
386	6	316
387	1	318
388	6	320
389	7	328
390	6	333
391	6	342
392	6	347
393	7	348
394	7	349
395	7	368
396	9	374
397	8	378
398	6	381
399	9	391
400	10	392
401	6	396
402	10	401
403	9	402
404	6	406
405	9	411
406	6	418
407	10	422
408	9	428
409	12	429
410	8	430
411	4	432
412	6	433
413	6	436
414	9	437
415	5	439
416	6	20
417	10	49
418	2	81
419	4	146
420	2	177
421	17	178
422	21	182
423	3	191
424	7	204
425	13	206
426	9	207
427	13	210
428	5	212
429	5	272
430	18	327
431	5	339
432	13	343
433	12	348
434	6	354
435	9	371
436	14	381
437	8	385
438	16	389
439	17	391
440	17	395
441	12	397
442	17	399
443	8	405
444	8	411
445	13	457
446	6	476
447	14	509
448	12	517
449	14	541
450	19	564
451	15	572
452	6	607
453	25	612
454	15	617
455	18	618
456	14	620
457	20	623
458	16	632
459	17	637
460	13	658
461	3	661
462	27	672
463	29	680
464	19	683
465	12	684
466	14	687
467	17	691
468	12	693
469	20	696
470	11	698.01
471	6	699
472	25	700
473	16	707
474	2	710
475	24	712
476	4	801
477	8	1099
478	14	1103
479	18	1191
480	12	1291
481	7	1297
482	23	1343
483	13	1352
484	13	1357
485	6	1363
486	3	1378
487	19	1383
488	15	1406
489	24	1409
490	12	1412
491	24	1428
492	5	1430
493	11	1434
494	15	1437
495	20	1441
496	8	1471
497	13	1484
498	3	1487
499	22	1493
500	27	1522
501	29	1532
502	14	1535
503	30	1558
504	2	1561
505	10	1567
506	22	1575
507	5	1577
508	6	1591
509	27	1595
510	33	1607
511	20	1640
512	13	1644
513	15	1658
514	20	1662
515	7	1665
516	10	1666
517	26	1667
518	9	1672
519	25	1673
520	13	1695
521	17	1711
522	32	1714
523	17	1717
524	14	1728
525	26	1755
526	14	1764
527	29	1774
528	30	1777
529	29	1778
530	14	1780
531	12	1784
532	5	1785
533	25	1789
534	16	1790
535	18	1791
536	4	9
537	20	37
538	9	185
539	6	215
540	10	224
541	8	228
542	8	230
543	21	232
544	11	234
545	9	263
546	7	275
547	17	299
548	16	306
549	5	314
550	15	322
551	13	342
552	10	360
553	1	369
554	16	378
555	15	410
556	9	413
557	22	433
558	4	459
559	14	470
560	14	477
561	9	492
562	22	507
563	16	514
564	15	524
565	18	538
566	11	544
567	2	556
568	17	562
569	15	570
570	18	584
571	11	585
572	17	587
573	6	591
574	8	593
575	22	596
576	10	605
577	12	833
578	21	994
579	15	996
580	16	1001
581	12	1004
582	6	1008
583	19	1015
584	19	1042
585	2	1048
586	1	1069
587	11	1092
588	15	1101
589	18	1111
590	11	1119
591	13	1135
592	12	1137
593	12	1148
594	7	1183
595	13	1207
596	8	1208
597	12	1210
598	11	1220
599	13	1234
600	13	1237
601	17	1240
602	5	1241
603	17	1255
604	12	1284
605	27	1296
606	12	1301
607	14	1306
608	16	1310
609	10	1311
610	8	1317
611	9	1318
612	14	1325
613	10	1326
614	29	1327
615	23	1328
616	30	174
617	56	613
618	45	698
619	9	973
620	13	1013
621	2	1140
622	55	1184
623	1	1226
624	54	1530
625	1	1682.01
626	56	1691
627	60	1692
628	34	1699
629	2	1716
630	44	1746
631	21	1754
632	4	2433
633	4	2519
634	3	2621
635	8	2781
636	25	2948
637	13	3006
638	3	3054
639	3	3123
640	18	3180
641	7	3188
642	39	3208
643	68	3251
644	48	3252
645	11	3360
646	37	832
647	129	950
648	87	1814
649	71	1925
650	83	1945
651	27	1960
652	4	1977
653	47	2505
654	68	2810
655	128	2956
656	114	3065
657	25	3179
658	114	3211
659	2	3224
660	156	3225
661	69	5704
662	108	5798
663	18	6005
664	86	6193
665	50	6233
666	96	6249
667	47	6259
668	72	6267
669	8	6268
670	112	6361
671	127	6395
672	36	6414
673	17	6459
674	64	6477
675	34	6478
676	16	62
677	8	973
678	5	998.01
679	2	1753
680	1	1794
681	93	1841
682	52	1854
683	7	1863
684	17	2201
685	93	2284
686	23	2512
687	14	2563
688	7	2570
689	32	2623
690	9	2642
691	44	2668.01
692	42	4806
693	12	4963
694	5	5178
695	60	5276
696	42	5393
697	33	5521
698	50	5609
699	12	5654
700	95	5667
701	80	5852
702	21	5904
703	100	5967
704	17	6028
705	13	6066
706	11	23
707	9	46
708	11	151
709	5	165
710	5	192
711	6	205
712	6	219
713	17	226
714	26	236
715	28	241
716	18	341
717	6	357
718	20	364
719	5	370
720	10	379
721	4	394
722	5	406
723	9	431
724	6	432
725	28	442
726	16	448
727	23	464
728	9	467
729	6	469
730	10	470
731	8	519
732	4	633
733	19	668
734	13	719.01
735	29	756.02
736	16	757
737	15	757.01
738	10	759
739	5	765
740	32	773
741	7	773.01
742	23	794
743	27	813
744	2	818
745	19	819
746	4	823
747	6	826.01
748	5	854
749	12	855
750	5	856
751	31	861
752	13	870
753	7	872
754	35	877
755	9	878
756	33	879
757	7	1552
758	8	1616
759	19	1678
760	7	1738
761	1	1752
762	14	1793
763	14	1820
764	15	1821
765	20	1848
766	15	1898
767	28	1906
768	24	1929
769	25	1935
770	6	1939
771	11	1960
772	13	1962
773	35	1963
774	12	1964
775	25	1968
776	17	1973
777	33	1980
778	15	1992
779	18	2006
780	5	2019
781	22	2025
782	5	2034
783	34	2036
784	21	2048
785	13	2055
786	39	2058
787	22	2082
788	27	2089
789	22	2094
790	6	2101
791	26	2104
792	5	2107
793	11	2129
794	8	2133
795	13	2148
796	41	2150
797	27	2156
798	23	2157
799	3	2161
800	3	2162
801	2	2169
802	29	2170
803	26	2174
804	42	2180
805	11	2184
806	62	36
807	73	223
808	37	254
809	58	695
810	45	743
811	57	748
812	70	752
813	89	770
814	8	774
815	1	1256
816	51	1333
817	42	1338
818	10	1431
819	12	1436
820	87	1454
821	42	1475
822	62	1477
823	21	1483
824	49	1497
825	64	1505
826	3	1509
827	47	2106
828	50	2114
829	42	2126
830	38	2142
831	55	2221
832	49	2241
833	51	2247
834	11	2251
835	40	2259
836	79	2265
837	37	2291
838	64	2319
839	31	2333
840	44	2346
841	131	2350.01
842	42	2372
843	62	2378
844	76	2395
845	25	2405
846	32	2426
847	28	2434
848	33	4127
849	42	4305
850	33	4310
851	79	4313
852	35	4363
853	70	4392
854	45	4395
855	2	4472
856	8	4527
857	24	4584
858	48	4600
859	65	4642
860	12	4684
861	18	4688
862	20	4707
863	24	4744
864	53	4747
865	44	4776
866	10	4781
867	13	4828
868	45	4843
869	24	4873
870	14	4887
871	37	4897
872	61	4907
873	26	4919
874	22	4925
875	56	4939
876	92	4960
877	8	4997
878	38	5036
879	75	5038
880	44	5054
881	29	5070
882	62	5104
883	53	5111
884	16	5129
885	80	5133
886	57	5133
887	262	110
888	39	783
889	40	867
890	10	1428
891	8	1619
892	2	1768
893	6	2347
894	74	2561
895	5	2711
896	95	2732
897	17	3981
898	41	4183
899	11	4514
900	26	4613
901	24	4745
902	12	4866
903	12	4994
904	6	5056
905	4	5064
906	79	5308
907	3	918
908	115	920
909	3	1660
910	27	1712.01
911	26	1745
912	133	1776
913	42	1839
914	105	1846
915	76	2584
916	121	2746
917	48	2764
918	10	2834
919	86	2947
920	7	2993
921	73	3010
922	58	5505
923	24	5568
924	75	5759
925	78	5980
926	113	6088
927	27	6188
928	72	6198
929	102	6230
930	53	6260
931	137	6364
932	47	6384
933	111	6394
934	49	6401
935	35	6415
936	57	6454
937	34	194
938	34	563
939	7	620
940	42	631
941	33	1046
942	68	1206
943	83	1211
944	31	1340
945	16	1347
946	68	1364
947	25	1697
948	65	1751
949	70	1800
950	3	1802
951	17	1917
952	81	1927
953	59	1988
954	77	2010
955	56	2026
956	26	2028
957	67	2030
958	57	3637
959	53	3699
960	69	3814
961	16	3866
962	12	3876
963	47	4005
964	51	4020
965	9	4045
966	17	4048
967	54	4097
968	83	4102
969	44	4113
970	27	4135
971	18	4138
972	51	4142
973	5	4158
974	65	4161
975	22	4175
976	46	4195
