1	4	129
2	7	685
3	10	700
4	3	1348
5	9	2003
6	64	2053
7	26	2076
8	91	2193
9	1	3000
10	1	3058
11	18	3684
12	26	3734
13	47	3819
14	11	3847
15	41	3856
16	42	523
17	4	639
18	61	668.01
19	12	1054
20	2	1157
21	54	1215
22	47	1254
23	17	1267
24	13	1270
25	18	1276
26	5	1280
27	13	1563
28	11	1593
29	11	1628
30	31	1689.01
31	54	1728
32	31	1801
33	104	1851
34	39	1864
35	25	1922.01
36	29	2000
37	12	2005
38	27	2858
39	8	2868
40	24	2986
41	13	2993
42	9	3027
43	39	3074
44	13	3087
45	44	3112
46	37	3113
47	20	3134
48	27	3213
49	11	3228
50	14	3286
51	14	3342
52	40	3352
53	40	3406
54	51	3409
55	13	3426
56	47	3428
57	63	3501
58	52	3504
59	45	3516
60	30	3532
61	43	3600
62	13	54.01
63	13	63
64	16	81
65	4	157
66	12	181
67	4	191
68	4	207
69	29	261
70	4	280
71	6	300
72	20	404
73	9	415
74	24	421
75	8	514
76	20	546
77	11	551
78	16	565
79	5	568
80	22	583
81	5	594
82	12	630
83	16	631
84	21	634
85	2	640
86	31	656
87	12	677
88	17	719
89	25	740
90	18	750
91	12	776
92	19	777
93	8	785
94	9	840
95	14	843
96	45	866
97	13	883
98	31	898
99	20	901
100	18	904
101	22	917
102	21	930
103	18	941
104	17	941
105	12	947
106	13	949
107	13	951
108	16	974
109	3	978
110	26	980
111	27	981
112	17	1021
113	25	1089
114	32	1137
115	7	1144
116	6	1230
117	35	1269
118	15	1316
119	13	1335
120	42	1344
121	8	1347
122	17	1354
123	21	1361
124	28	1412
125	13	1416
126	18	1421
127	10	1437
128	11	1438
129	32	1447
130	6	1455
131	52	1479
132	7	1491
133	10	1496
134	26	1507
135	10	1528
136	21	1542
137	7	1587
138	19	1588
139	5	1593
140	10	1613
141	25	1624
142	12	1625
143	24	1642
144	21	1661
145	18	1668
146	12	1675
147	20	1691
148	24	1693
149	28	1700
150	28	1706
151	16	1719
152	20	1739
153	12	1741
154	21	1743
155	38	1746
156	21	1751
157	1	1754
158	23	1758
159	16	1759
160	24	1984
161	9	1996
162	12	2071
163	17	2104
164	27	2199
165	24	2321
166	39	2356
167	3	2498
168	9	2525
169	22	2574
170	22	2593
171	3	2601
172	31	2605
173	39	2627
174	27	2642
175	44	2650
176	11	2672
177	21	2692
178	11	2704
179	20	2720
180	18	2728
181	5	2737
182	1	10
183	1	16
184	1	30
185	13	35
186	1	38
187	1	39
188	1	42
189	1	50
190	1	52
191	2	53
192	2	59
193	3	226
194	2	245
195	1	326
196	1	340
197	2	372
198	1	374
199	2	386
200	1	415
201	13	418
202	1	436
203	19	440
204	20	482
205	10	486
206	1	491
207	3	501
208	10	512
209	11	517
210	7	547
211	5	559
212	18	566
213	3	653
214	7	666
215	1	676
216	7	701
217	14	715
218	2	722
219	12	726
220	11	737
221	23	739
222	16	741
223	4	749
224	16	760
225	10	785.01
226	5	789
227	7	798
228	18	847
229	4	871
230	9	881.01
231	10	885
232	8	891
233	17	897
234	15	900
235	25	949
236	20	963
237	15	1341
238	13	1414
239	7	1447
240	6	1635
241	3	1647
242	5	1852
243	26	1853
244	9	1871
245	39	1930
246	24	1932
247	11	2044
248	26	2135
249	9	2172
250	12	2252
251	35	2315
252	23	2334
253	46	2339
254	2	2345
255	17	2350
256	31	2360
257	33	2370
258	7	2411
259	15	2415
260	14	2420
261	25	2424
262	21	2446
263	23	2473
264	14	2474
265	49	2478
266	24	2490
267	36	2494
268	9	2508
269	20	2529
270	26	2540
271	29	2563
272	8	2564
273	10	2571
274	2	2578
275	26	2584
276	22	2596
277	30	2618
278	14	2644
279	36	2645
280	30	2655
281	4	2674
282	11	2675
283	23	2686
284	28	2708
285	23	2712
286	21	2731
287	1	3
288	2	3
289	2	4
290	1	5
291	1	12
292	3	13
293	1	17
294	2	20
295	1	21
296	2	23
297	2	23
298	2	24
299	2	25
300	2	25
301	2	26
302	2	27
303	1	31
304	1	32
305	1	33
306	2	34
307	2	35
308	1	35
309	1	42
310	2	47
311	3	47
312	1	49
313	2	49
314	1	50
315	2	50
316	2	50
317	2	51
318	2	53
319	3	53
320	2	54
321	2	55
322	2	56
323	2	57
324	1	58
325	2	62
326	1	63
327	2	63
328	2	65
329	2	65
330	2	66
331	2	66
332	2	66
333	2	68
334	2	70
335	6	70
336	3	72
337	2	72
338	1	73
339	2	75
340	3	75
341	2	76
342	2	77
343	1	78
344	2	79
345	2	80
346	2	81
347	2	82
348	2	84
349	2	85
350	2	86
351	1	89
352	2	90
353	3	90
354	2	91
355	2	92
356	2	93
357	2	95
358	2	96
359	2	98
360	2	99
361	2	101
362	2	102
363	2	103
364	3	104
365	1	106
366	3	106.01
367	3	107
368	3	111
369	3	117
370	4	117
371	3	129
372	3	129
373	3	139
374	3	140
375	3	141
376	3	149
377	1	30385
378	1	1
379	1	5
380	1	17
381	1	21
382	1	28
383	1	35
384	1	36
385	3	36
386	2	39
387	2	43
388	4	64
389	1	69
390	1	73
391	9	93
392	2	98
393	9	100
394	4	102
395	7	106
396	2	108
397	2	131
398	3	132
399	3	135.01
400	5	148
401	1	150
402	1	159
403	6	172
404	5	173
405	4	175
406	7	179
407	1	182
408	7	187
409	7	188
410	7	190
411	7	191
412	7	198
413	4	199
414	9	200
415	3	203
416	4	226
